question_id,category,leaf_id,leaf_label,weight,n_leaves
7858,"Math",n00000458,"Numerical and Analytical Differential Equation Solutions",0,000000,1
8945,"Math",n00000458,"Numerical and Analytical Differential Equation Solutions",0,000000,1
8640,"Math",n00000458,"Numerical and Analytical Differential Equation Solutions",0,000000,1
12028,"Engineering",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
11934,"Engineering",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
11408,"Engineering",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
11734,"Engineering",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
12008,"Engineering",n00000077,"Advanced Calculus and Number Theory Problems",-0,676213,2
12008,"Engineering",n00000458,"Numerical and Analytical Differential Equation Solutions",-0,710373,2
8512,"Math",n00000077,"Advanced Calculus and Number Theory Problems",0,000000,1
8044,"Math",n00000077,"Advanced Calculus and Number Theory Problems",0,000000,1
8003,"Math",n00000077,"Advanced Calculus and Number Theory Problems",0,000000,1
8079,"Math",n00000056,"Logical Statement Verification in CS and Math",0,000000,1
8585,"Math",n00000077,"Advanced Calculus and Number Theory Problems",0,000000,1
8001,"Math",n00000077,"Advanced Calculus and Number Theory Problems",0,000000,1
8877,"Math",n00000077,"Advanced Calculus and Number Theory Problems",0,000000,1
8087,"Math",n00000056,"Logical Statement Verification in CS and Math",0,000000,1
7976,"Math",n00000458,"Numerical and Analytical Differential Equation Solutions",0,000000,1
8486,"Math",n00000459,"Applied Mathematical Problem Solving Techniques",0,000000,1
8593,"Math",n00000459,"Applied Mathematical Problem Solving Techniques",-0,599808,2
8593,"Math",n00000077,"Advanced Calculus and Number Theory Problems",-0,796104,2
8921,"Math",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
8906,"Math",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
7953,"Math",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
7945,"Math",n00000459,"Applied Mathematical Problem Solving Techniques",0,000000,1
8495,"Math",n00000459,"Applied Mathematical Problem Solving Techniques",0,000000,1
8815,"Math",n00000076,"Foundational Quantitative Problem Solving",-0,374945,2
8815,"Math",n00000459,"Applied Mathematical Problem Solving Techniques",-1,162598,2
8453,"Math",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
7905,"Math",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
8883,"Math",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
7796,"Math",n00000054,"Statistical Inference and Computational Methods",0,000000,1
8648,"Math",n00000078,"Discrete Probability and Combinatorial Counting",0,000000,1
11958,"Engineering",n00000078,"Discrete Probability and Combinatorial Counting",0,000000,1
7869,"Math",n00000078,"Discrete Probability and Combinatorial Counting",0,000000,1
8153,"Math",n00000077,"Advanced Calculus and Number Theory Problems",0,000000,1
8083,"Math",n00000078,"Discrete Probability and Combinatorial Counting",0,000000,1
9012,"Math",n00000078,"Discrete Probability and Combinatorial Counting",0,000000,1
8986,"Math",n00000078,"Discrete Probability and Combinatorial Counting",0,000000,1
8061,"Math",n00000078,"Discrete Probability and Combinatorial Counting",0,000000,1
8872,"Math",n00000077,"Advanced Calculus and Number Theory Problems",0,000000,1
10372,"Computer science",n00000078,"Discrete Probability and Combinatorial Counting",0,000000,1
8456,"Math",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
7931,"Math",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
8145,"Math",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
8818,"Math",n00000076,"Foundational Quantitative Problem Solving",-0,647953,2
8818,"Math",n00000078,"Discrete Probability and Combinatorial Counting",-0,740481,2
7735,"Math",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
8282,"Math",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
8463,"Math",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
8458,"Math",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
7812,"Math",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
8140,"Math",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
8375,"Math",n00000077,"Advanced Calculus and Number Theory Problems",0,000000,1
8272,"Math",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
8569,"Math",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
8144,"Math",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
8901,"Math",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
8985,"Math",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
8264,"Math",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
8728,"Math",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
8727,"Math",n00000076,"Foundational Quantitative Problem Solving",-0,336046,2
8727,"Math",n00000078,"Discrete Probability and Combinatorial Counting",-1,253830,2
8400,"Math",n00000078,"Discrete Probability and Combinatorial Counting",0,000000,1
8243,"Math",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
7969,"Math",n00000078,"Discrete Probability and Combinatorial Counting",0,000000,1
10320,"Physics",n00000113,"Special Relativity and Kinematic Effects",0,000000,1
9691,"Physics",n00000113,"Special Relativity and Kinematic Effects",-0,293334,2
9691,"Physics",n00000114,"Applied Orbital and Wave Mechanics Problems",-1,369527,2
10174,"Physics",n00000112,"Fundamental Harmonic and Gravitational Systems Analysis",0,000000,1
9646,"Physics",n00000114,"Applied Orbital and Wave Mechanics Problems",-0,313512,2
9646,"Physics",n00000071,"Applied Newtonian Kinematics and Dynamics",-1,312581,2
9211,"Physics",n00000112,"Fundamental Harmonic and Gravitational Systems Analysis",0,000000,1
9309,"Physics",n00000112,"Fundamental Harmonic and Gravitational Systems Analysis",-0,465796,2
9309,"Physics",n00000071,"Applied Newtonian Kinematics and Dynamics",-0,987882,2
8765,"Math",n00000071,"Applied Newtonian Kinematics and Dynamics",0,000000,1
10044,"Physics",n00000071,"Applied Newtonian Kinematics and Dynamics",0,000000,1
10045,"Physics",n00000071,"Applied Newtonian Kinematics and Dynamics",0,000000,1
10124,"Physics",n00000071,"Applied Newtonian Kinematics and Dynamics",0,000000,1
10271,"Physics",n00000071,"Applied Newtonian Kinematics and Dynamics",0,000000,1
9103,"Physics",n00000113,"Special Relativity and Kinematic Effects",0,000000,1
9210,"Physics",n00000071,"Applied Newtonian Kinematics and Dynamics",-0,558052,2
9210,"Physics",n00000112,"Fundamental Harmonic and Gravitational Systems Analysis",-0,849387,2
10113,"Physics",n00000071,"Applied Newtonian Kinematics and Dynamics",0,000000,1
10158,"Physics",n00000113,"Special Relativity and Kinematic Effects",0,000000,1
10247,"Physics",n00000113,"Special Relativity and Kinematic Effects",0,000000,1
9305,"Physics",n00000112,"Fundamental Harmonic and Gravitational Systems Analysis",0,000000,1
9278,"Physics",n00000071,"Applied Newtonian Kinematics and Dynamics",0,000000,1
9721,"Physics",n00000113,"Special Relativity and Kinematic Effects",0,000000,1
9099,"Physics",n00000113,"Special Relativity and Kinematic Effects",-0,683905,2
9099,"Physics",n00000071,"Applied Newtonian Kinematics and Dynamics",-0,702475,2
9411,"Physics",n00000071,"Applied Newtonian Kinematics and Dynamics",0,000000,1
3779,"Chemistry",n00000113,"Special Relativity and Kinematic Effects",0,000000,1
10215,"Physics",n00000127,"Fundamental Photon and Wave-Particle Interactions",-0,425552,2
10215,"Physics",n00000075,"Electromagnetic Wave and Quantum Particle Dynamics",-1,059611,2
9234,"Physics",n00000333,"Electrostatic Field and Charge Distribution Analysis",0,000000,1
9454,"Physics",n00000333,"Electrostatic Field and Charge Distribution Analysis",0,000000,1
9485,"Physics",n00000333,"Electrostatic Field and Charge Distribution Analysis",0,000000,1
9058,"Physics",n00000071,"Applied Newtonian Kinematics and Dynamics",0,000000,1
9963,"Physics",n00000333,"Electrostatic Field and Charge Distribution Analysis",0,000000,1
10274,"Physics",n00000333,"Electrostatic Field and Charge Distribution Analysis",0,000000,1
11685,"Engineering",n00000333,"Electrostatic Field and Charge Distribution Analysis",0,000000,1
11687,"Engineering",n00000075,"Electromagnetic Wave and Quantum Particle Dynamics",0,000000,1
9475,"Physics",n00000332,"Spectroscopic and Photoelectric Photon Energy Transitions",0,000000,1
10269,"Physics",n00000075,"Electromagnetic Wave and Quantum Particle Dynamics",0,000000,1
9053,"Physics",n00000332,"Spectroscopic and Photoelectric Photon Energy Transitions",-0,433889,2
9053,"Physics",n00000075,"Electromagnetic Wave and Quantum Particle Dynamics",-1,044080,2
9791,"Physics",n00000075,"Electromagnetic Wave and Quantum Particle Dynamics",0,000000,1
10288,"Physics",n00000075,"Electromagnetic Wave and Quantum Particle Dynamics",-0,565655,2
10288,"Physics",n00000127,"Fundamental Photon and Wave-Particle Interactions",-0,839302,2
9835,"Physics",n00000071,"Applied Newtonian Kinematics and Dynamics",0,000000,1
3998,"Chemistry",n00000332,"Spectroscopic and Photoelectric Photon Energy Transitions",0,000000,1
4000,"Chemistry",n00000075,"Electromagnetic Wave and Quantum Particle Dynamics",0,000000,1
9056,"Physics",n00000332,"Spectroscopic and Photoelectric Photon Energy Transitions",0,000000,1
9428,"Physics",n00000349,"Nuclear Reaction Mass-Energy Calculations",0,000000,1
9085,"Physics",n00000128,"Subatomic Particle Energy and Decay Dynamics",0,000000,1
9168,"Physics",n00000127,"Fundamental Photon and Wave-Particle Interactions",0,000000,1
10264,"Physics",n00000128,"Subatomic Particle Energy and Decay Dynamics",-0,361195,2
10264,"Physics",n00000127,"Fundamental Photon and Wave-Particle Interactions",-1,193504,2
4597,"Chemistry",n00000128,"Subatomic Particle Energy and Decay Dynamics",0,000000,1
10293,"Physics",n00000071,"Applied Newtonian Kinematics and Dynamics",0,000000,1
9388,"Physics",n00000071,"Applied Newtonian Kinematics and Dynamics",0,000000,1
10282,"Physics",n00000071,"Applied Newtonian Kinematics and Dynamics",0,000000,1
9724,"Physics",n00000071,"Applied Newtonian Kinematics and Dynamics",0,000000,1
8997,"Math",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
9482,"Physics",n00000113,"Special Relativity and Kinematic Effects",-0,440338,2
9482,"Physics",n00000127,"Fundamental Photon and Wave-Particle Interactions",-1,032315,2
9285,"Physics",n00000112,"Fundamental Harmonic and Gravitational Systems Analysis",0,000000,1
9793,"Physics",n00000112,"Fundamental Harmonic and Gravitational Systems Analysis",0,000000,1
9368,"Physics",n00000071,"Applied Newtonian Kinematics and Dynamics",0,000000,1
9658,"Physics",n00000128,"Subatomic Particle Energy and Decay Dynamics",0,000000,1
11849,"Engineering",n00000075,"Electromagnetic Wave and Quantum Particle Dynamics",0,000000,1
11360,"Engineering",n00000114,"Applied Orbital and Wave Mechanics Problems",0,000000,1
11964,"Engineering",n00000075,"Electromagnetic Wave and Quantum Particle Dynamics",0,000000,1
9902,"Physics",n00000332,"Spectroscopic and Photoelectric Photon Energy Transitions",0,000000,1
9571,"Physics",n00000071,"Applied Newtonian Kinematics and Dynamics",0,000000,1
9170,"Physics",n00000332,"Spectroscopic and Photoelectric Photon Energy Transitions",0,000000,1
9569,"Physics",n00000075,"Electromagnetic Wave and Quantum Particle Dynamics",0,000000,1
9593,"Physics",n00000332,"Spectroscopic and Photoelectric Photon Energy Transitions",0,000000,1
10070,"Physics",n00000127,"Fundamental Photon and Wave-Particle Interactions",0,000000,1
3645,"Chemistry",n00000332,"Spectroscopic and Photoelectric Photon Energy Transitions",0,000000,1
3901,"Chemistry",n00000128,"Subatomic Particle Energy and Decay Dynamics",0,000000,1
10538,"Computer science",n00000055,"Econometric Modeling and Statistical Inference",0,000000,1
6964,"Economics",n00000082,"Market Mechanisms and Price Dynamics",-0,329418,2
6964,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",-1,270620,2
7565,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
7387,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
7484,"Economics",n00000082,"Market Mechanisms and Price Dynamics",0,000000,1
6897,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
7563,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
7017,"Economics",n00000083,"Monetary Policy and Market Structures",0,000000,1
7359,"Economics",n00000082,"Market Mechanisms and Price Dynamics",0,000000,1
7478,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
7208,"Economics",n00000083,"Monetary Policy and Market Structures",0,000000,1
7339,"Economics",n00000080,"Foundational Microeconomic Principles and Models",-0,670493,2
7339,"Economics",n00000083,"Monetary Policy and Market Structures",-0,716326,2
7643,"Economics",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
7641,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",-0,473883,2
7641,"Economics",n00000083,"Monetary Policy and Market Structures",-0,974397,2
7256,"Economics",n00000083,"Monetary Policy and Market Structures",0,000000,1
7682,"Economics",n00000083,"Monetary Policy and Market Structures",0,000000,1
7674,"Economics",n00000082,"Market Mechanisms and Price Dynamics",0,000000,1
7080,"Economics",n00000083,"Monetary Policy and Market Structures",0,000000,1
6967,"Economics",n00000082,"Market Mechanisms and Price Dynamics",0,000000,1
7345,"Economics",n00000083,"Monetary Policy and Market Structures",0,000000,1
7432,"Economics",n00000082,"Market Mechanisms and Price Dynamics",0,000000,1
7194,"Economics",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
7637,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
7287,"Economics",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
6947,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
6894,"Economics",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
7000,"Economics",n00000080,"Foundational Microeconomic Principles and Models",-0,623609,2
7000,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",-0,767885,2
7218,"Economics",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
7338,"Economics",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
7612,"Economics",n00000083,"Monetary Policy and Market Structures",-0,604817,2
7612,"Economics",n00000080,"Foundational Microeconomic Principles and Models",-0,790042,2
5554,"Other",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
6984,"Economics",n00000083,"Monetary Policy and Market Structures",0,000000,1
7567,"Economics",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
7045,"Economics",n00000083,"Monetary Policy and Market Structures",0,000000,1
7570,"Economics",n00000083,"Monetary Policy and Market Structures",0,000000,1
6834,"Economics",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
7668,"Economics",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
6906,"Economics",n00000083,"Monetary Policy and Market Structures",-0,629387,2
